Compartimentcode;Compartiment;Stofcode;Stof;Gebiedsindeling;Code_gebied;Gebied;Brontype;Sector;Subsector;Emissieoorzaak;Emissieoorzaak_code;Nic;Bedrijf;Straat;Huisnummer;Toevoeging;Postcode;Woonplaats;Xcoord;Ycoord;Sbi_code;Sbi_naam;Herkomst_code;Herkomst;Dataset;Jaar;Emissie;Eenheid
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1995;4022912.758367;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2000;4550441.32454478;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2005;2892910.63736239;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2010;3347210.37486429;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2015;4059562.36358066;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2019;2794347.54471996;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2020;3297516.89361688;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2021;3058337.85649326;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2022;2652440.62836288;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Uitspoeling nutriënten landbouwgronden;0403410;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2023;5482616.79899771;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1990;5347602.49992852;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1995;3387128.38549789;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2000;1491704.21544837;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2005;925233.277024266;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2010;637204.180745844;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2015;683505.50420662;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2019;584846.222463542;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2020;606072.725856094;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2021;602270.474102943;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2022;535684.794372569;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2023;457720.523339547;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1990;511739.816358554;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1995;271437.842803062;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2000;117908.698251209;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2005;77122.6049007921;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2010;16813.1813320132;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2015;8120.61422732962;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2019;5740.63846467959;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2020;6349.74397596453;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2021;7640.98935110545;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2022;5397.47980692669;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Meemesten sloten;Meemesten sloten;0450100;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2023;3490.36655651377;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1990;37400.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1995;30500.0;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2000;110192.419932632;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2005;111987.493349211;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2010;111699.442105263;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2015;69243.3427125;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2019;59123.9072206579;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2020;60835.9840602632;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2021;45166.0392252632;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2022;45867.141615;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2023;43784.2185892105;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1990;829000.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1995;583000.0;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2000;888443.413784211;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2005;879847.826194737;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2010;856955.947368421;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2015;553966.48325;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2019;488581.134571053;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2020;502976.110468421;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2021;407502.290268421;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2022;414787.4168;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Glastuinbouw afvalwater;Glastuinbouw;0450400;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2023;398355.080494737;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1990;420401.413002146;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1995;399040.857155505;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2000;458581.73472;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2005;371030.68224;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2010;335142.94968;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2015;282684.45204;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2019;256100.598;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2020;224607.2004;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2021;221109.9696;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2022;219171.25728;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2023;301111.641;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1990;1261204.23900644;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;1995;1197122.57146651;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2000;1375745.20416;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2005;1113092.04672;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Nederland;;Nederland;Emissieoorzaak;Landbouw;Landbouwbedrijven;Erfafspoeling;0450200;;;;;;;;0;0;;;;;ER Reeks 1990-2023 Definitief ;2010;1005428.84904;kg
