Compartimentcode;Compartiment;Stofcode;Stof;Gebiedsindeling;Code_gebied;Gebied;Brontype;Sector;Subsector;Emissieoorzaak;Emissieoorzaak_code;Nic;Bedrijf;Straat;Huisnummer;Toevoeging;Postcode;Woonplaats;Xcoord;Ycoord;Sbi_code;Sbi_naam;Herkomst_code;Herkomst;Dataset;Jaar;Emissie;Eenheid
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;8039.009380784775;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;14896.911162294366;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;4238.992679356266;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;4630.524140888924;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;7860.322054753432;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;5695.010085727864;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;21;Fryslân;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;910.4797850330318;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;1869.5698867211242;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;2429.3834405697285;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;30;Noord-Brabant;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;12318.12673328951;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;8110.2410899396455;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;26477.394869050524;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;10564.625323037995;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;9850.144959519575;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;20;Groningen;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;3872.840927384356;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;20;Groningen;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;618.9873749775222;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;20;Groningen;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;421.13213655744005;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;26;Utrecht;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;9028.502480268127;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;7195.318878271176;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;8374.758290461688;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;30;Noord-Brabant;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;10503.770324185853;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;5662.782875814454;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;26;Utrecht;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;4356.836711099104;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;4794.493716154263;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;30;Noord-Brabant;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;14067.86613904169;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;28066.94627557425;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;8332.20458621482;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;26;Utrecht;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;8198.029921436844;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;13460.503961002221;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;4459.243009866263;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;30;Noord-Brabant;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;5578.270460202974;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;26;Utrecht;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;1898.832812698496;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;2974.6106205315796;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;2836.056978629036;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;30;Noord-Brabant;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;4287.109487158124;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;9296.827661784966;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;26;Utrecht;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;2124.9233663430587;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;4331.108625957442;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;2322.390833876859;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;30;Noord-Brabant;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;15192.65156624897;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;5799.212474309328;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;20217.612339931577;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;26;Utrecht;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;3459.8812123000725;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;2767.2298784874115;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;30;Noord-Brabant;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;3829.5930474709708;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;993.044105887247;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;5033.620501443278;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;821.5974268370084;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;26;Utrecht;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;534.0422142382748;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;6179.075443820946;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;5232.8754718351065;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;30;Noord-Brabant;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;9049.185684317974;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;23;Overijssel;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;8465.793277941639;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;26;Utrecht;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;4751.264387548252;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;24;Flevoland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;5113.090721598076;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;29;Zeeland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;8834.243595613043;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;28;Zuid-Holland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;1955.3369727882548;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;21;Fryslân;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1990.0;689.1438412742365;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;28;Zuid-Holland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;1455.527171327865;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;21;Fryslân;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;1995.0;1640.7873171136991;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;28;Zuid-Holland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;4247.486068813996;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;21;Fryslân;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2000.0;1149.2937561380284;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;28;Zuid-Holland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;3928.204282229696;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;21;Fryslân;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;273.8717918555222;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;28;Zuid-Holland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;2005.1248263319499;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;21;Fryslân;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;898.1331717207161;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;28;Zuid-Holland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;1009.0085491877073;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;21;Fryslân;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;1318.6190299536802;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;28;Zuid-Holland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;806.9608680536986;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;21;Fryslân;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;990.1167512834985;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;28;Zuid-Holland;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;3314.1413536204254;kg
20;Belasting van oppervlaktewater;302;P - Totaal;Provincie;21;Fryslân;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;1008.8077676484397;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2005.0;286.17536320104006;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2010.0;1742.1473056250543;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2015.0;632.0085707173524;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2019.0;1361.3584463929647;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2020.0;1894.455206972504;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2021.0;595.3215910034589;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2022.0;3783.920016689524;kg
20;Belasting van oppervlaktewater;303;N - Totaal;Provincie;22;Drenthe;Emissieoorzaak;Landbouw;Uit- en afspoeling landbouwgronden;Afspoeling nutriënten landbouwgronden;0403310;;;;;;;;0.0;0.0;;;;;ER Reeks 1990-2023 Definitief ;2023.0;753.2286838277993;kg
